filename,class_name,original_folder,file_path,split
Tr-pi_1084.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1084.npz,val
Tr-no_151.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_151.npz,val
Tr-gl_1196.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1196.npz,val
Tr-no_346.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_346.npz,val
Tr-pi_1310.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1310.npz,val
Tr-pi_36.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_36.npz,val
Tr-pi_342.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_342.npz,val
Tr-pi_380.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_380.npz,val
Tr-no_319.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_319.npz,val
Tr-no_281.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_281.npz,val
Tr-pi_604.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_604.npz,val
Tr-gl_760.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_760.npz,val
Tr-me_432.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_432.npz,val
Tr-no_1211.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1211.npz,val
Tr-gl_530.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_530.npz,val
Tr-gl_331.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_331.npz,val
Tr-gl_1127.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1127.npz,val
Tr-gl_661.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_661.npz,val
Tr-pi_191.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_191.npz,val
Tr-pi_225.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_225.npz,val
Tr-me_1110.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1110.npz,val
Tr-pi_454.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_454.npz,val
Tr-me_1258.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1258.npz,val
Tr-no_527.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_527.npz,val
Tr-gl_1301.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1301.npz,val
Tr-me_1211.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1211.npz,val
Tr-gl_602.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_602.npz,val
Tr-me_440.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_440.npz,val
Tr-me_1076.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1076.npz,val
Tr-pi_147.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_147.npz,val
Tr-gl_1135.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1135.npz,val
Tr-no_607.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_607.npz,val
Tr-no_159.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_159.npz,val
Tr-no_627.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_627.npz,val
Tr-me_1285.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1285.npz,val
Tr-no_927.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_927.npz,val
Tr-gl_450.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_450.npz,val
Tr-gl_377.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_377.npz,val
Tr-gl_258.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_258.npz,val
Tr-me_971.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_971.npz,val
Tr-me_863.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_863.npz,val
Tr-no_1198.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1198.npz,val
Tr-gl_850.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_850.npz,val
Tr-gl_825.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_825.npz,val
Tr-no_942.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_942.npz,val
Tr-me_547.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_547.npz,val
Tr-me_601.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_601.npz,val
Tr-no_962.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_962.npz,val
Tr-me_949.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_949.npz,val
Tr-pi_1279.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1279.npz,val
Tr-no_507.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_507.npz,val
Tr-pi_520.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_520.npz,val
Tr-me_1203.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1203.npz,val
Tr-no_1.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1.npz,val
Tr-me_579.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_579.npz,val
Tr-pi_478.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_478.npz,val
Tr-pi_183.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_183.npz,val
Tr-gl_321.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_321.npz,val
Tr-no_95.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_95.npz,val
Tr-gl_368.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_368.npz,val
Tr-no_969.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_969.npz,val
Tr-no_332.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_332.npz,val
Tr-pi_1077.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1077.npz,val
Tr-pi_882.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_882.npz,val
Tr-me_422.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_422.npz,val
Tr-me_907.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_907.npz,val
Tr-pi_973.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_973.npz,val
Tr-pi_239.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_239.npz,val
Tr-no_117.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_117.npz,val
Tr-pi_187.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_187.npz,val
Tr-no_131.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_131.npz,val
Tr-pi_391.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_391.npz,val
Tr-me_1188.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1188.npz,val
Tr-pi_1180.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1180.npz,val
Tr-me_541.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_541.npz,val
Tr-no_579.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_579.npz,val
Tr-no_28.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_28.npz,val
Tr-no_576.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_576.npz,val
Tr-pi_970.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_970.npz,val
Tr-pi_933.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_933.npz,val
Tr-pi_268.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_268.npz,val
Tr-gl_885.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_885.npz,val
Tr-gl_598.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_598.npz,val
Tr-no_138.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_138.npz,val
Tr-no_580.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_580.npz,val
Tr-me_451.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_451.npz,val
Tr-no_849.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_849.npz,val
Tr-no_274.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_274.npz,val
Tr-pi_1228.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1228.npz,val
Tr-me_1234.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1234.npz,val
Tr-pi_317.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_317.npz,val
Tr-me_211.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_211.npz,val
Tr-gl_1005.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1005.npz,val
Tr-me_140.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_140.npz,val
Tr-me_879.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_879.npz,val
Tr-me_84.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_84.npz,val
Tr-pi_546.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_546.npz,val
Tr-gl_245.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_245.npz,val
Tr-gl_1091.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1091.npz,val
Tr-gl_1084.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1084.npz,val
Tr-pi_1260.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1260.npz,val
Tr-pi_13.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_13.npz,val
Tr-me_978.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_978.npz,val
Tr-no_500.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_500.npz,val
Tr-pi_1182.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1182.npz,val
Tr-no_1187.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1187.npz,val
Tr-pi_196.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_196.npz,val
Tr-me_798.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_798.npz,val
Tr-pi_1052.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1052.npz,val
Tr-no_122.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_122.npz,val
Tr-pi_505.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_505.npz,val
Tr-me_1202.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1202.npz,val
Tr-no_683.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_683.npz,val
Tr-no_894.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_894.npz,val
Tr-me_60.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_60.npz,val
Tr-gl_1115.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1115.npz,val
Tr-no_867.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_867.npz,val
Tr-me_1263.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1263.npz,val
Tr-gl_246.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_246.npz,val
Tr-pi_1349.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1349.npz,val
Tr-gl_197.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_197.npz,val
Tr-me_439.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_439.npz,val
Tr-gl_136.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_136.npz,val
Tr-no_1138.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1138.npz,val
Tr-gl_44.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_44.npz,val
Tr-gl_1215.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1215.npz,val
Tr-gl_756.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_756.npz,val
Tr-aug-me_42.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_42.npz,val
Tr-no_547.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_547.npz,val
Tr-gl_1347.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1347.npz,val
Tr-pi_88.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_88.npz,val
Tr-me_74.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_74.npz,val
Tr-me_252.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_252.npz,val
Tr-gl_654.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_654.npz,val
Tr-pi_743.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_743.npz,val
Tr-pi_174.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_174.npz,val
Tr-no_229.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_229.npz,val
Tr-no_1196.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1196.npz,val
Tr-gl_88.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_88.npz,val
Tr-me_632.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_632.npz,val
Tr-pi_385.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_385.npz,val
Tr-pi_397.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_397.npz,val
Tr-gl_1010.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1010.npz,val
Tr-gl_122.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_122.npz,val
Tr-me_368.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_368.npz,val
Tr-pi_588.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_588.npz,val
Tr-me_394.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_394.npz,val
Tr-me_595.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_595.npz,val
Tr-no_1145.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1145.npz,val
Tr-gl_1234.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1234.npz,val
Tr-no_343.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_343.npz,val
Tr-me_786.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_786.npz,val
Tr-me_581.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_581.npz,val
Tr-no_636.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_636.npz,val
Tr-aug-me_64.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_64.npz,val
Tr-gl_776.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_776.npz,val
Tr-me_245.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_245.npz,val
Tr-pi_248.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_248.npz,val
Tr-aug-me_73.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_73.npz,val
Tr-gl_65.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_65.npz,val
Tr-no_1252.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1252.npz,val
Tr-pi_1215.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1215.npz,val
Tr-gl_716.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_716.npz,val
Tr-pi_161.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_161.npz,val
Tr-no_846.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_846.npz,val
Tr-no_998.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_998.npz,val
Tr-pi_1103.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1103.npz,val
Tr-no_929.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_929.npz,val
Tr-no_1033.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1033.npz,val
Tr-no_506.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_506.npz,val
Tr-gl_599.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_599.npz,val
Tr-no_916.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_916.npz,val
Tr-gl_961.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_961.npz,val
Tr-no_715.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_715.npz,val
Tr-pi_86.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_86.npz,val
Tr-gl_313.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_313.npz,val
Tr-me_931.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_931.npz,val
Tr-gl_1133.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1133.npz,val
Tr-no_407.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_407.npz,val
Tr-pi_939.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_939.npz,val
Tr-gl_279.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_279.npz,val
Tr-no_441.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_441.npz,val
Tr-no_29.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_29.npz,val
Tr-no_1250.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1250.npz,val
Tr-me_391.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_391.npz,val
Tr-gl_1185.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1185.npz,val
Tr-me_1247.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1247.npz,val
Tr-gl_151.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_151.npz,val
Tr-pi_1100.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1100.npz,val
Tr-aug-me_22.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_22.npz,val
Tr-me_361.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_361.npz,val
Tr-pi_1272.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1272.npz,val
Tr-no_424.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_424.npz,val
Tr-gl_247.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_247.npz,val
Tr-no_140.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_140.npz,val
Tr-pi_875.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_875.npz,val
Tr-gl_1148.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1148.npz,val
Tr-pi_774.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_774.npz,val
Tr-pi_776.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_776.npz,val
Tr-pi_1119.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1119.npz,val
Tr-gl_160.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_160.npz,val
Tr-no_211.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_211.npz,val
